,postcode,easting,northing,Unnamed: 0,price,date,type,seconds,years
15305065,S141AG,436725,382620,20239489,85000,2015-03-27 00:00,T,1427414400.0,2015.0
15539416,S72BN,433834,383704,20670678,217950,2015-11-20 00:00,F,1447977600.0,2015.0
15615189,S89QP,435274,384512,21447535,135000,2016-11-14 00:00,T,1479081600.0,2016.0
15605686,S80ZT,435057,385329,18201572,48000,2012-06-15 00:00,T,1339714800.0,2012.0
15323889,S23RL,436420,385915,12695392,69000,2006-11-09 00:00,S,1163030400.0,2006.0
15536776,S71FJ,434828,385134,14410637,85000,2007-02-08 00:00,T,1170892800.0,2007.0
15322818,S23HB,435680,385468,14950085,120000,2008-02-08 00:00,T,1202428800.0,2008.0
15538386,S71RG,434253,384488,21516855,78800,2016-08-11 00:00,S,1470870000.0,2016.0
15322011,S23AU,435810,384681,18996541,135000,2013-09-26 00:00,S,1380150000.0,2013.0
15605418,S80UX,434422,384371,16977463,105000,2011-07-08 00:00,S,1310079600.0,2011.0
15614241,S89HZ,435768,384219,6765778,110000,2001-07-06 00:00,S,994374000.0,2001.0
15325020,S24FE,435382,385717,11628975,98000,2005-05-19 00:00,T,1116457200.0,2005.0
15323385,S23LN,436614,384743,19066009,62000,2014-10-03 00:00,T,1412290800.0,2014.0
15615635,S89TF,435225,384787,12075924,127000,2005-06-27 00:00,T,1119826800.0,2005.0
15602051,S80EH,433469,382583,20802167,195000,2015-08-21 00:00,D,1440111600.0,2015.0
15608646,S87UF,434712,382043,12849068,208740,2006-12-08 00:00,S,1165536000.0,2006.0
15322248,S23DU,435577,385143,20480835,118950,2015-02-20 00:00,T,1424390400.0,2015.0
15611858,S88SW,434924,383294,8650895,62000,2002-08-19 00:00,T,1029711600.0,2002.0
15322524,S23GP,435733,385209,14030844,90000,2007-09-27 00:00,S,1190847600.0,2007.0
15323264,S23HW,436039,384984,18217276,133800,2013-08-30 00:00,S,1377817200.0,2013.0
15537171,S71GU,434502,384785,11787472,160000,2005-02-18 00:00,S,1108684800.0,2005.0
15284086,S118UJ,433249,385582,8811930,110000,2002-04-25 00:00,T,1019689200.0,2002.0
15282724,S118QD,433675,385850,11236248,177000,2004-06-11 00:00,T,1086908400.0,2004.0
15286095,S119DR,433668,384849,9191339,179000,2003-02-28 00:00,F,1046390400.0,2003.0
15612343,S89BB,435231,383821,8885456,200000,2003-04-10 00:00,D,1049929200.0,2003.0
15610823,S88PU,435630,382768,19077847,199950,2014-01-24 00:00,S,1390521600.0,2014.0
15612307,S89AD,435073,384749,15229660,121950,2008-07-15 00:00,F,1216076400.0,2008.0
15325008,S24FD,435400,385870,14321153,215000,2007-03-09 00:00,T,1173398400.0,2007.0
15283078,S118RH,433534,385997,22130769,337000,2017-11-03 00:00,F,1509667200.0,2017.0
15613168,S89EF,434671,384006,7756347,88000,2002-08-09 00:00,T,1028847600.0,2002.0
15603806,S80NT,434580,383729,15399812,128000,2008-08-22 00:00,T,1219359600.0,2008.0
15539100,S71SQ,433808,384613,17801574,91000,2012-09-07 00:00,F,1346972400.0,2012.0
15539484,S72BR,434032,384342,10276189,200000,2004-05-20 00:00,T,1085007600.0,2004.0
15610808,S88PT,435645,382840,17558530,125000,2012-02-17 00:00,S,1329436800.0,2012.0
15541472,S72QG,433916,383795,7144670,249950,2001-04-24 00:00,D,988066800.0,2001.0
15286284,S119EG,433593,385019,10510445,148000,2004-06-30 00:00,F,1088550000.0,2004.0
15605721,S80ZW,435106,385414,8579145,72000,2002-10-09 00:00,T,1034118000.0,2002.0
15286979,S119HA,433073,384161,18398428,450000,2013-06-28 00:00,D,1372374000.0,2013.0
15536167,S71DB,434768,385618,6268494,48798,2001-04-06 00:00,T,986511600.0,2001.0
15603869,S80NX,434329,383728,11108870,95000,2004-11-03 00:00,T,1099440000.0,2004.0
15286240,S119EB,433113,384914,14608422,272000,2007-07-27 00:00,D,1185490800.0,2007.0
15601560,S80BG,434165,382314,19544290,247500,2014-08-19 00:00,S,1408402800.0,2014.0
15540018,S72DX,434143,384228,13295046,275000,2006-03-29 00:00,S,1143586800.0,2006.0
15539999,S72DW,434129,384183,18672571,212000,2013-04-05 00:00,S,1365116400.0,2013.0
15605739,S80ZW,435106,385414,11901326,100000,2005-04-29 00:00,T,1114729200.0,2005.0
15612524,S89BX,434935,384012,6284886,49950,2001-10-26 00:00,T,1004050800.0,2001.0
15612193,S88TD,434924,383420,11162569,109000,2004-07-06 00:00,T,1089068400.0,2004.0
15540122,S72EE,433631,384096,7648836,157500,2002-06-07 00:00,D,1023404400.0,2002.0
15305816,S141PD,436265,384443,22741096,87000,2017-10-02 00:00,T,1506898800.0,2017.0
15601971,S80EF,433610,382409,15264384,288000,2008-11-19 00:00,S,1227052800.0,2008.0
15610123,S88JN,436160,382036,21258664,290000,2016-01-08 00:00,S,1452211200.0,2016.0
15324139,S23SY,436491,385575,13983244,131250,2007-09-14 00:00,T,1189724400.0,2007.0
15284721,S118XW,433558,385639,20849977,155500,2015-02-18 00:00,T,1424217600.0,2015.0
15601627,S80BQ,434082,382419,8628197,53500,2002-11-14 00:00,F,1037232000.0,2002.0
15284879,S118YE,433681,385671,11172955,155750,2004-01-09 00:00,T,1073606400.0,2004.0
15602356,S80GE,434429,382704,21469303,140000,2016-11-11 00:00,T,1478822400.0,2016.0
15285813,S119BW,433895,384486,17735255,225000,2012-11-02 00:00,S,1351814400.0,2012.0
15602201,S80ET,433512,382543,18887163,172500,2013-09-27 00:00,S,1380236400.0,2013.0
15614970,S89QB,435444,384408,12656412,135000,2006-12-13 00:00,T,1165968000.0,2006.0
15322745,S23HA,435782,385580,7379291,49000,2001-08-20 00:00,T,998262000.0,2001.0
15614196,S89HW,435918,384419,10269590,110500,2004-03-11 00:00,S,1078963200.0,2004.0
15611223,S88QL,435037,382966,10634753,141500,2004-09-10 00:00,D,1094770800.0,2004.0
15322992,S23HH,435700,385188,13349675,111100,2006-01-05 00:00,T,1136419200.0,2006.0
15612129,S88TA,434891,383369,24295643,150000,2019-03-08 00:00,T,1552003200.0,2019.0
15615005,S89QB,435444,384408,22252821,160000,2017-12-20 00:00,T,1513728000.0,2017.0
15603395,S80NB,434245,383464,20473338,169500,2015-01-05 00:00,S,1420416000.0,2015.0
15285592,S119BH,433259,385146,23985527,656000,2018-05-18 00:00,D,1526598000.0,2018.0
15322031,S23AW,435859,384593,19115072,136500,2014-09-03 00:00,S,1409698800.0,2014.0
15282507,S118NL,433864,385944,7565873,116000,2002-10-11 00:00,T,1034290800.0,2002.0
15538660,S71RX,434069,384635,9545924,97500,2003-03-28 00:00,F,1048809600.0,2003.0
15602321,S80GB,434365,382686,18878132,240000,2013-12-06 00:00,T,1386288000.0,2013.0
15285920,S119DN,433799,385439,13969213,144000,2007-11-19 00:00,F,1195430400.0,2007.0
15611038,S88QG,434968,382768,6794361,72000,2001-05-18 00:00,T,990140400.0,2001.0
15603926,S80NX,434329,383728,24062174,141500,2018-12-19 00:00,T,1545177600.0,2018.0
15608775,S87UU,434478,382041,12033866,141500,2005-07-22 00:00,S,1121986800.0,2005.0
15540393,S72GD,433518,383479,15931957,310000,2009-02-24 00:00,S,1235433600.0,2009.0
15284770,S118YA,433616,385635,10752244,125000,2004-05-14 00:00,T,1084489200.0,2004.0
15540138,S72EE,433631,384096,21075183,415000,2016-11-11 00:00,D,1478822400.0,2016.0
15613005,S89EA,434753,383967,10009198,163000,2003-12-17 00:00,D,1071619200.0,2003.0
15615321,S89QZ,435671,384565,19199775,157000,2014-12-19 00:00,S,1418947200.0,2014.0
15323825,S23QU,436115,385686,20105459,130500,2015-03-31 00:00,T,1427756400.0,2015.0
15613226,S89EG,434674,384183,11306977,100000,2005-10-04 00:00,T,1128380400.0,2005.0
15539443,S72BN,433834,383704,23184235,230000,2018-07-31 00:00,F,1532991600.0,2018.0
15320518,S22BR,436771,384557,17347243,75000,2011-04-15 00:00,S,1302822000.0,2011.0
15284514,S118XF,433431,385649,21299586,205000,2016-02-19 00:00,T,1455840000.0,2016.0
15536846,S71FS,434748,384919,10816670,240000,2004-01-12 00:00,T,1073865600.0,2004.0
15615121,S89QG,435457,384456,15122057,95000,2008-05-30 00:00,T,1212102000.0,2008.0
15604501,S80RA,434693,383567,7187248,60000,2001-07-06 00:00,T,994374000.0,2001.0
15537186,S71GW,434314,384808,12217057,120000,2005-10-28 00:00,D,1130454000.0,2005.0
15605532,S80ZF,434935,385213,15526062,210000,2008-04-04 00:00,D,1207263600.0,2008.0
15612084,S88TA,434891,383369,13614514,128600,2006-07-28 00:00,T,1154041200.0,2006.0
15285894,S119DG,433453,384627,7316304,220000,2001-01-19 00:00,D,979862400.0,2001.0
15536236,S71DD,434738,385609,19365713,110000,2014-05-08 00:00,T,1399503600.0,2014.0
15323757,S23QR,436249,385696,18332297,160000,2013-11-15 00:00,S,1384473600.0,2013.0
15324268,S23WX,436593,385327,15594312,164995,2008-05-30 00:00,S,1212102000.0,2008.0
15536330,S71DG,434761,385367,10946908,99950,2004-09-30 00:00,T,1096498800.0,2004.0
15612456,S89BS,435037,383835,24262326,220000,2019-04-18 00:00,D,1555542000.0,2019.0
15608793,S88AB,435999,382131,20361105,295000,2015-01-30 00:00,F,1422576000.0,2015.0
15536806,S71FL,434790,385118,23623008,130000,2018-09-25 00:00,O,1537830000.0,2018.0
15281521,S118BJ,434566,385849,6672933,54000,2001-10-12 00:00,T,1002841200.0,2001.0
15601649,S80BQ,434082,382419,14342779,100500,2007-04-27 00:00,F,1177628400.0,2007.0
15536311,S71DF,434779,385381,15440946,125000,2008-07-23 00:00,T,1216767600.0,2008.0
15613826,S89GB,435340,384359,11382027,108000,2005-08-11 00:00,S,1123714800.0,2005.0
15285609,S119BJ,433451,384906,22727242,550000,2017-09-12 00:00,D,1505170800.0,2017.0
15284436,S118WB,433418,385517,13752021,309500,2007-03-05 00:00,S,1173052800.0,2007.0
15323925,S23RL,436420,385915,14765527,114295,2007-06-21 00:00,F,1182380400.0,2007.0
15610157,S88JT,436101,382281,9217710,215000,2003-10-24 00:00,D,1066950000.0,2003.0
15539059,S71SP,433902,384613,10670241,250000,2004-07-30 00:00,S,1091142000.0,2004.0
15603546,S80NH,434436,383690,24064485,140000,2018-12-10 00:00,T,1544400000.0,2018.0
15611152,S88QJ,434939,382961,11122792,70000,2004-06-23 00:00,T,1087945200.0,2004.0
15285342,S119AL,433715,385264,14315924,149950,2007-01-12 00:00,F,1168560000.0,2007.0
15605260,S80UR,434382,384143,7953275,32000,2002-05-03 00:00,T,1020380400.0,2002.0
15323089,S23HP,436049,385061,20892377,95500,2015-07-10 00:00,T,1436482800.0,2015.0
15305137,S141AT,436917,382652,14407187,89950,2007-09-13 00:00,S,1189638000.0,2007.0
15281262,S118AL,434786,385775,8200539,77000,2002-03-28 00:00,T,1017273600.0,2002.0
15539346,S72BH,434227,383985,22910035,192570,2017-11-10 00:00,T,1510272000.0,2017.0
15603930,S80NY,434309,383744,6794368,48600,2001-11-09 00:00,T,1005264000.0,2001.0
15604379,S80PS,434725,383193,8956974,96500,2003-09-10 00:00,T,1063148400.0,2003.0
15538437,S71RJ,434151,384600,15825180,210000,2009-06-15 00:00,S,1245020400.0,2009.0
15604659,S80RH,434410,383615,13554376,125500,2006-01-06 00:00,F,1136505600.0,2006.0
15538236,S71PE,434067,384917,18372463,212000,2013-12-13 00:00,T,1386892800.0,2013.0
15281863,S118FW,434332,385839,13701447,310000,2007-02-09 00:00,T,1170979200.0,2007.0
15539269,S72BE,434351,384343,15432908,137000,2008-09-16 00:00,S,1221519600.0,2008.0
15602427,S80GJ,434427,382628,12619333,105000,2006-05-05 00:00,F,1146783600.0,2006.0
15539543,S72BT,434173,384351,24317325,207000,2019-01-18 00:00,S,1547769600.0,2019.0
15539655,S72DD,434086,384098,9035197,179500,2003-11-17 00:00,S,1069027200.0,2003.0
15538996,S71SN,433894,384766,6826485,64000,2001-09-14 00:00,F,1000422000.0,2001.0
15605142,S80UL,434333,384119,9370612,66050,2003-02-28 00:00,T,1046390400.0,2003.0
15612114,S88TA,434891,383369,20654062,102500,2015-07-15 00:00,T,1436914800.0,2015.0
15601867,S80EA,433013,382221,9468674,217000,2003-11-10 00:00,S,1068422400.0,2003.0
15604088,S80PA,434519,384029,24362072,167000,2019-05-17 00:00,T,1558047600.0,2019.0
15610184,S88JY,435809,382169,9449088,245000,2003-06-05 00:00,F,1054767600.0,2003.0
15540375,S72GA,433234,383982,19563044,365000,2014-08-26 00:00,S,1409007600.0,2014.0
15614716,S89NL,435418,383799,18275398,135000,2013-04-25 00:00,S,1366844400.0,2013.0
15285919,S119DN,433799,385439,11662547,133000,2005-12-07 00:00,D,1133913600.0,2005.0
15538004,S71NP,434085,385631,20013741,455000,2015-05-11 00:00,S,1431298800.0,2015.0
15284170,S118UL,433279,385516,24169368,2450000,2019-02-27 00:00,T,1551225600.0,2019.0
15612175,S88TB,434962,383411,22976265,750,2017-09-12 00:00,O,1505170800.0,2017.0
15611666,S88SF,435309,382949,21278214,108000,2016-09-30 00:00,T,1475190000.0,2016.0
15538448,S71RJ,434151,384600,17787245,145000,2012-11-16 00:00,S,1353024000.0,2012.0
15285281,S119AF,433775,385471,9290404,100000,2003-08-01 00:00,F,1059692400.0,2003.0
15604296,S80PP,434640,383390,10870778,80500,2004-01-20 00:00,T,1074556800.0,2004.0
15613518,S89FH,434865,384308,16882933,254950,2010-11-26 00:00,S,1290729600.0,2010.0
15322913,S23HG,436116,385001,14130724,149995,2007-08-10 00:00,S,1186700400.0,2007.0
15538125,S71NX,434199,385281,7301192,175000,2001-03-27 00:00,D,985647600.0,2001.0
15538464,S71RN,434277,384598,13336375,170000,2006-08-04 00:00,S,1154646000.0,2006.0
15538997,S71SN,433894,384766,6978079,55000,2001-08-03 00:00,F,996793200.0,2001.0
15540397,S72GD,433518,383479,16992493,317000,2011-07-08 00:00,S,1310079600.0,2011.0
15605341,S80UT,434409,384371,6793861,28500,2001-06-01 00:00,T,991350000.0,2001.0
15615376,S89RD,435654,384537,11868476,193500,2005-07-22 00:00,D,1121986800.0,2005.0
15613769,S89FY,435079,384588,22748339,95000,2017-06-08 00:00,F,1496876400.0,2017.0
15538397,S71RH,434200,384637,12552297,200000,2006-02-02 00:00,S,1138838400.0,2006.0
15614353,S89JF,435839,383966,7892306,96250,2002-11-11 00:00,S,1036972800.0,2002.0
15322432,S23GE,435656,385485,20479678,92500,2015-05-07 00:00,T,1430953200.0,2015.0
15537546,S71HP,434509,385200,10373082,242000,2004-07-09 00:00,D,1089327600.0,2004.0
15602292,S80FA,433697,382552,19392945,225000,2014-10-27 00:00,D,1414368000.0,2014.0
15614623,S89NF,435840,383891,20921480,137500,2015-05-29 00:00,S,1432854000.0,2015.0
15281729,S118DB,434802,385803,23696593,151950,2018-08-31 00:00,T,1535670000.0,2018.0
15610448,S88PE,435404,383080,6451052,39000,2001-05-21 00:00,T,990399600.0,2001.0
15322233,S23DU,435577,385143,14002639,120000,2007-12-21 00:00,T,1198195200.0,2007.0
15536718,S71FF,434927,385364,6668289,40000,2001-03-09 00:00,T,984096000.0,2001.0
15537083,S71GQ,434388,384887,6676039,105000,2001-07-16 00:00,F,995238000.0,2001.0
15540615,S72GQ,433126,383713,22816046,455000,2017-08-17 00:00,S,1502924400.0,2017.0
15602073,S80EJ,433616,382506,7619770,140000,2002-11-18 00:00,D,1037577600.0,2002.0
15603272,S80JQ,434699,382952,23638112,135000,2018-01-31 00:00,S,1517356800.0,2018.0
15539073,S71SP,433902,384613,17224307,245000,2011-09-23 00:00,S,1316732400.0,2011.0
15613618,S89FR,435388,384206,22803605,235000,2017-10-13 00:00,O,1507849200.0,2017.0
15540528,S72GL,433419,383732,8052879,145000,2002-12-13 00:00,S,1039737600.0,2002.0
15605890,S87BG,434050,382054,7598665,131000,2002-11-22 00:00,S,1037923200.0,2002.0
15325683,S24UR,435116,385664,8786596,67000,2002-12-06 00:00,T,1039132800.0,2002.0
15325010,S24FD,435400,385870,21221455,210000,2016-09-27 00:00,T,1474930800.0,2016.0
15536627,S71DW,434715,385115,6850862,60000,2001-07-27 00:00,T,996188400.0,2001.0
15602712,S80GX,434381,383088,10876778,210000,2004-10-11 00:00,D,1097449200.0,2004.0
15611611,S88SA,435123,383464,17399485,149000,2011-11-10 00:00,S,1320883200.0,2011.0
15539493,S72BR,434032,384342,12348197,291500,2005-07-21 00:00,T,1121900400.0,2005.0
15604731,S80RP,434796,384380,8905526,117000,2003-12-12 00:00,S,1071187200.0,2003.0
15538508,S71RP,434224,384558,20987251,236500,2015-10-01 00:00,T,1443654000.0,2015.0
15604674,S80RJ,434369,383587,19313325,119000,2014-11-14 00:00,F,1415923200.0,2014.0
15538144,S71NX,434199,385281,21187753,440000,2016-11-24 00:00,D,1479945600.0,2016.0
15601838,S80DY,433881,382335,14438356,125000,2007-01-22 00:00,F,1169424000.0,2007.0
15540670,S72GU,433491,383623,20456658,347219,2015-09-03 00:00,T,1441234800.0,2015.0
15539902,S72DR,433719,384354,7326813,87000,2001-02-28 00:00,S,983318400.0,2001.0
15612469,S89BT,434962,383825,14431311,150000,2007-08-07 00:00,S,1186441200.0,2007.0
15613346,S89FA,434763,384280,11835901,139950,2005-05-13 00:00,T,1115938800.0,2005.0
15538580,S71RT,434236,384428,15012360,248500,2008-02-19 00:00,S,1203379200.0,2008.0
15601694,S80BR,434111,382366,14390649,215000,2007-09-21 00:00,S,1190329200.0,2007.0
15603463,S80NE,434367,383403,23184238,195000,2018-07-27 00:00,S,1532646000.0,2018.0
15540241,S72EJ,433463,384308,10917955,159950,2004-11-24 00:00,D,1101254400.0,2004.0
15611384,S88QU,435001,383147,6754504,100250,2001-09-21 00:00,S,1001026800.0,2001.0
15610331,S88LJ,435548,382711,11878800,177500,2005-10-28 00:00,S,1130454000.0,2005.0
15603196,S80JH,434604,382961,20881409,145100,2015-04-24 00:00,T,1429830000.0,2015.0
15604372,S80PR,434753,383308,17635810,112500,2012-08-31 00:00,T,1346367600.0,2012.0
15321937,S23AR,436340,384632,9542202,81000,2003-06-16 00:00,S,1055718000.0,2003.0
15601480,S80BE,434141,382334,6578474,83000,2001-04-27 00:00,S,988326000.0,2001.0
15537857,S71NB,434326,385571,8904332,413300,2003-03-26 00:00,S,1048636800.0,2003.0
15285486,S119AY,433879,384958,16793648,186000,2010-06-08 00:00,T,1275951600.0,2010.0
15538361,S71RD,434428,384635,14785693,195000,2007-10-12 00:00,T,1192143600.0,2007.0
15322909,S23HG,436116,385001,14020740,165995,2007-02-23 00:00,T,1172188800.0,2007.0
15323472,S23NL,435950,384818,16612557,122750,2010-08-31 00:00,S,1283209200.0,2010.0
15614728,S89NN,435605,383631,10602793,115000,2004-06-15 00:00,S,1087254000.0,2004.0
15613001,S89EA,434753,383967,9055743,90000,2003-10-10 00:00,D,1065740400.0,2003.0
15285525,S119BB,433285,385310,7144814,51000,2001-09-28 00:00,F,1001631600.0,2001.0
15540016,S72DX,434143,384228,12154264,275000,2005-03-04 00:00,S,1109894400.0,2005.0
15601982,S80EF,433610,382409,23531960,278000,2018-08-10 00:00,S,1533855600.0,2018.0
15536991,S71GJ,434607,385015,19521109,128000,2014-01-20 00:00,T,1390176000.0,2014.0
15605554,S80ZL,434999,385273,7297436,38000,2001-02-16 00:00,T,982281600.0,2001.0
15612161,S88TB,434962,383411,16880792,115000,2010-10-01 00:00,T,1285887600.0,2010.0
15611081,S88QH,434933,382895,9650289,85500,2003-10-27 00:00,T,1067212800.0,2003.0
15537327,S71HD,434484,384955,12043974,119500,2005-12-16 00:00,T,1134691200.0,2005.0
15536501,S71DP,434705,385386,10159335,190000,2004-02-20 00:00,D,1077235200.0,2004.0
15602423,S80GJ,434427,382628,6399812,45000,2001-02-16 00:00,F,982281600.0,2001.0
15604179,S80PJ,434433,383789,13569965,105000,2006-09-11 00:00,T,1157929200.0,2006.0
15325407,S24ST,435357,385856,14280206,115500,2007-05-31 00:00,F,1180566000.0,2007.0
15283905,S118UE,433123,385560,6732609,76500,2001-06-08 00:00,T,991954800.0,2001.0
15612386,S89BJ,435355,383825,6459587,73950,2001-09-21 00:00,S,1001026800.0,2001.0
15540461,S72GG,433286,383747,12399879,229950,2006-11-10 00:00,S,1163116800.0,2006.0
15285571,S119BG,433140,385223,18639380,499995,2013-11-08 00:00,D,1383868800.0,2013.0
15612302,S88TJ,435292,383319,10137513,152000,2004-06-25 00:00,S,1088118000.0,2004.0
15281442,S118BA,434482,385814,19234018,176000,2014-08-07 00:00,T,1407366000.0,2014.0
15608623,S87UD,434572,382503,19568895,140000,2014-06-18 00:00,T,1403046000.0,2014.0
15286680,S119FN,433132,384539,23887111,299250,2018-11-28 00:00,D,1543363200.0,2018.0
15610563,S88PG,435648,383187,20666682,202500,2015-11-16 00:00,D,1447632000.0,2015.0
15322878,S23HF,435595,385317,13124090,90500,2006-01-20 00:00,T,1137715200.0,2006.0
15323841,S23QX,436259,385768,20483426,149995,2015-02-26 00:00,S,1424908800.0,2015.0
15536467,S71DN,434677,385397,8641164,170000,2002-02-22 00:00,S,1014336000.0,2002.0
15537270,S71HA,434490,384899,17610117,162000,2012-10-12 00:00,T,1349996400.0,2012.0
15611093,S88QH,434933,382895,12948049,131000,2006-08-21 00:00,S,1156114800.0,2006.0
15610116,S88JN,436160,382036,13542262,258000,2006-03-27 00:00,S,1143414000.0,2006.0
15281821,S118FQ,434431,385971,22812035,205000,2017-08-18 00:00,T,1503010800.0,2017.0
15281408,S118AY,434444,385807,21881373,290000,2016-12-22 00:00,S,1482364800.0,2016.0
15604210,S80PJ,434433,383789,24066497,102500,2018-11-22 00:00,T,1542844800.0,2018.0
15537370,S71HE,434483,384983,10152596,136500,2004-05-28 00:00,T,1085698800.0,2004.0
15284813,S118YB,433652,385709,15379456,125000,2008-06-02 00:00,T,1212361200.0,2008.0
15286186,S119DW,433013,385179,19997058,199995,2014-06-13 00:00,F,1402614000.0,2014.0
15602615,S80GR,434585,382780,23123262,190000,2018-06-08 00:00,T,1528412400.0,2018.0
15537769,S71LU,434598,385709,8872010,140000,2003-08-01 00:00,T,1059692400.0,2003.0
15601760,S80BW,433508,382222,19833659,360000,2014-07-04 00:00,S,1404428400.0,2014.0
15612251,S88TG,434777,383578,8355257,46500,2002-02-15 00:00,T,1013731200.0,2002.0
15323173,S23HU,436197,384985,17385144,80000,2011-04-28 00:00,F,1303945200.0,2011.0
15613253,S89EG,434674,384183,21463154,190000,2016-12-02 00:00,T,1480636800.0,2016.0
15613186,S89EF,434671,384006,16219671,124000,2009-11-27 00:00,T,1259280000.0,2009.0
15538629,S71RW,434079,384590,6820897,82100,2001-05-25 00:00,S,990745200.0,2001.0
15323560,S23PP,435947,385377,13741913,142500,2007-12-06 00:00,S,1196899200.0,2007.0
